,name,link,city,medias,styles
556,PRIMITIV,https://shotgun.live/fr/venues/primitiv,Paris,"{'Instagram': 'https://www.instagram.com/primitivfr'}, {'Facebook': 'https://www.facebook.com/primitivfr'}","DRUM & BASS, HARD TECHNO, HARD GROOVE, TRANCE, TECHNO, BREAKBEAT, ACID TECHNO, ACIDCORE"
557,L'OZONE CLUB,https://shotgun.live/fr/venues/l-ozone-club,Bourlon,"{'Instagram': 'https://www.instagram.com/lozoneclub'}, {'Facebook': 'https://www.facebook.com/lozoneclubofficiel'}","RAP, CLUB, DANCE"
558,Neon Noir,https://shotgun.live/fr/venues/neon-noir,Paris,{'Instagram': 'https://www.instagram.com/neonnoir.crew'},"TECHNO, ELECTRO, PROGRESSIVE HOUSE, HOUSE, ELECTRO HOUSE, ACID HOUSE, ITALO DISCO, INDIE DANCE, PROGRESSIVE TRANCE"
559,Studio de l'Ermitage,https://shotgun.live/fr/venues/studio-de-l-ermitage,Paris,,"BRAZILIAN, SAMBA, CUMBIA, DISCO, FUNK, JAZZ, AFROBEAT, MPB, SALSA, AFRO, DANCE, POP ROCK, POP, ROCK, ELECTRO, SOUL"
560,Corcoran's Grands Boulevards,https://shotgun.live/fr/venues/corcoran-s-grands-boulevards,Paris,"{'Instagram': 'https://www.instagram.com/corcoransgdbld'}, {'Facebook': 'https://www.facebook.com/CorcoransGBofficiel'}","HOUSE, AFRO, R&B, HIP HOP, DISCO, SAMBA, BRAZILIAN, REGGAETON, POP, INDIE DANCE, DANCE, COUNTRY, CLUB, ELECTRO, EDM"
561,[GUIREC],https://shotgun.live/fr/venues/guirec,Aix-Marseille,{'Instagram': 'https://www.instagram.com/guirec_dj'},"JUNGLE, DRUM & BASS, HOUSE, TECHNO, TECH HOUSE, HARD TECHNO, HARD GROOVE, ACIDCORE, HARDSTYLE, ELECTRO, ACID TECHNO, HYPNOTIC TECHNO, PSYTRANCE, NEORAVE, TRANCE, HARDTEK, HARD TRANCE, BASS HOUSE"
562,BASS ATTITUDE,https://shotgun.live/fr/venues/bass-attitude,Strasbourg,{'Instagram': 'https://www.instagram.com/bass__attitude'},"EDM, HARD TECHNO, HARDCORE, HARDSTYLE, HARDTEK, TECHNO"
563,Babel Music XP,https://shotgun.live/fr/venues/babel-music-xp,Aix-Marseille,"{'Instagram': 'https://www.instagram.com/babelmusicxp_officiel'}, {'X': 'https://x.com/BABELMUSICXP'}, {'Facebook': 'https://www.facebook.com/BabelMusicXP'}","WORLD MUSIC, RAP, POP, ROCK, CLASSICAL"
564,Rochemusique,https://shotgun.live/fr/venues/rochemusique,Paris,"{'Instagram': 'https://www.instagram.com/rochemusique'}, {'SoundCloud': 'https://soundcloud.com/rochemusique'}, {'Spotify': 'https://open.spotify.com/user/rochemusique'}, {'YouTube': 'https://www.youtube.com/@UC5uIjp4uhsrCiBMhpN756KA'}, {'X': 'https://x.com/RocheMusique'}, {'Facebook': 'https://www.facebook.com/rochemusique'}","GHETTOTECH, AFROBEAT, BAILE FUNK, ELECTRO, CHICAGO HOUSE, FUNK, ALTERNATIVE DANCE, BASS, CLUB, HOUSE, TECHNO, ELECTRO HOUSE, JAZZ, UK GARAGE, SOUL, ACID HOUSE, NEO SOUL"
565,Basscule,https://shotgun.live/fr/venues/basscule,Paris,"{'Instagram': 'https://www.instagram.com/basscule.paris'}, {'SoundCloud': 'https://soundcloud.com/profile.php'}, {'Facebook': 'https://www.facebook.com/profile.php'}","DISCO HOUSE, BASS HOUSE, TECH HOUSE, HARD GROOVE, TECHNO, DEEP HOUSE, TRANCE, ACID TECHNO, HOUSE, AFROBEAT, ELECTRO, DOWNTEMPO, ACID HOUSE, ELECTRO HOUSE"
566,BOOM BOOM CLUB,https://shotgun.live/fr/venues/boom-boom-club,Perpignan,{'Instagram': 'https://www.instagram.com/boom_boom_club_'},"HOUSE, TECH HOUSE, CLUB, DISCO, CLASSICAL, TECHNO, HARD TECHNO, AFRO HOUSE, BASS HOUSE, TRIBAL HOUSE, DEEP HOUSE, CHICAGO HOUSE, DISCO HOUSE"
567,Glitter Factory,https://shotgun.live/fr/venues/glitter-factory,Paris,{'Instagram': 'https://www.instagram.com/bff.paris'},"POP, R&B, HOUSE, HYPERPOP, ELECTRO, TECHNO, PROGRESSIVE PSYTRANCE, BAILE FUNK, BRAZILIAN"
568,Jangal,https://shotgun.live/fr/venues/jangal,Paris,,"HIP HOP, R&B, AFROBEAT, TRAP, RAP, TECH HOUSE, HOUSE, MELODIC HOUSE & TECHNO"
569,MOS,https://shotgun.live/fr/venues/mos,Paris,"{'Instagram': 'https://www.instagram.com/le.mos'}, {'Facebook': 'https://www.facebook.com/lemosmusic'}","AFRO, AFROBEAT, DANCEHALL, AFRO HOUSE, REGGAETON, BAILE FUNK, HIP HOP"
570,Student Break,https://shotgun.live/fr/venues/student-break,Paris,"{'Instagram': 'https://www.instagram.com/studentbreak_paris'}, {'Facebook': 'https://www.facebook.com/studentbreakparis'}","CLUB, DANCE, TECH HOUSE, EDM, FUNK, HOUSE, RAP, POP"
571,Souyetek,https://shotgun.live/fr/venues/souyetek,Bordeaux,"{'Instagram': 'https://www.instagram.com/souyetek'}, {'SoundCloud': 'https://soundcloud.com/user-850578360'}, {'TikTok': 'https://www.tiktok.com/@souyetek'}, {'Facebook': 'https://www.facebook.com/souyetek.crew'}","ACIDCORE, HARDCORE, HARDSTYLE, NEORAVE, DRUM & BASS, HARD TRANCE, HARD GROOVE, GABBER, PSYTRANCE, NEW RAVE, TECHNO, BREAKBEAT, ACID TECHNO"
572,La Ruche audio,https://shotgun.live/fr/venues/la-ruche-audio,Paris,{'Instagram': 'https://www.instagram.com/laruche.audio'},"HOUSE, TECHNO, ELECTRO, TECH HOUSE, MINIMAL HOUSE, ACID HOUSE"
573,Supababy,https://shotgun.live/fr/venues/mendes,Paris,,"AFRO, R&B, HIP HOP, AFROBEAT, AMAPIANO, RAP"
574,O Chateau Festival,https://shotgun.live/fr/venues/o-chateau-festival,Montpellier,,"TECH HOUSE, AFRO HOUSE, DEEP HOUSE, HOUSE, TECHNO, CLUB, MELODIC HOUSE & TECHNO"
575,Sea U Sound,https://shotgun.live/fr/venues/sea-u-sound,Le Havre,"{'Instagram': 'https://www.instagram.com/seausound'}, {'SoundCloud': 'https://soundcloud.com/sea-u-sound'}, {'YouTube': 'https://www.youtube.com/@@seausound'}, {'TikTok': 'https://www.tiktok.com/@sea.u.sound'}","HOUSE, TECHNO, MINIMAL TECHNO, DEEP TECH, BREAKBEAT, TRANCE, EURODANCE, HARD GROOVE, ELECTRO, ACID HOUSE, UK GARAGE, PROGRESSIVE TRANCE"
576,INKA Music Group,https://shotgun.live/fr/venues/inka-music-group,Paris,"{'Instagram': 'https://www.instagram.com/inkamusicgroup'}, {'SoundCloud': 'https://soundcloud.com/inkamusicgroup'}","CHICAGO HOUSE, HOUSE, DEEP HOUSE, TECH HOUSE, MINIMAL HOUSE, TECHNO, AFRO"
577,7Rave,https://shotgun.live/fr/venues/7-rave,Bordeaux,"{'Instagram': 'https://www.instagram.com/7raveagency'}, {'SoundCloud': 'https://soundcloud.com/7rave'}, {'Spotify': 'https://open.spotify.com/user/317bndvlkynaesd7smkzezuxol64'}, {'TikTok': 'https://www.tiktok.com/@7rave'}, {'Facebook': 'https://www.facebook.com/7rave'}","HARDSTYLE, HARDCORE, HARD TECHNO, ACIDCORE, ACID TECHNO, TECHNO, GABBER, HARDTEK"
578,DISCO PATIO,https://shotgun.live/fr/venues/disco-patio,Lyon,"{'Instagram': 'https://www.instagram.com/discopatio'}, {'SoundCloud': 'https://soundcloud.com/disco-patio'}, {'Facebook': 'https://www.facebook.com/3471303439764210'}","TECHNO, EBM, PROGRESSIVE TRANCE, TRANCE, ELECTRO, DARK WAVE, ELECTRONICA, NEW WAVE, ITALO DISCO"
579,Hidden-Faith,https://shotgun.live/fr/venues/hidden-faith,Aix-Marseille,{'Instagram': 'https://www.instagram.com/hiddenfaith.records'},"ACID TECHNO, DEEP TECHNO, HARDCORE, NEORAVE, HARD TECHNO, TECHNO, MINIMAL TECHNO"
580,TRIKAR,https://shotgun.live/fr/venues/trikar,Bordeaux,,"TECHNO, HOUSE, TRANCE, DEEP TECHNO, HYPNOTIC TECHNO, EBM, ACID TECHNO, BREAKBEAT, ELECTRO"
581,SDK,https://shotgun.live/fr/venues/sdk,Paris,"{'Instagram': 'https://www.instagram.com/sdk.records'}, {'SoundCloud': 'https://soundcloud.com/sdk-records00'}, {'Facebook': 'https://www.facebook.com/sdk.records00'}","ELECTRO, HOUSE, BREAKBEAT, UK GARAGE, HARD GROOVE, TECHNO, MINIMAL TECHNO, TRANCE, HARD TECHNO, ACID TECHNO"
582,IKARUS PROJECT,https://shotgun.live/fr/venues/ikarus-project,Le Mans,"{'Instagram': 'https://www.instagram.com/ikarus_project'}, {'TikTok': 'https://www.tiktok.com/@ikarus_project'}, {'Facebook': 'https://www.facebook.com/Ikarusprojectfr'}","TECHNO, HARD TECHNO, ACID TECHNO"
583,BEACH PARTY - LE SPOT HONFLEUR,https://shotgun.live/fr/venues/beach-party-le-spot-honfleur,Honfleur,"{'Instagram': 'https://www.instagram.com/lespot_honfleur'}, {'Facebook': 'https://www.facebook.com/Le-Spot-Honfleur-100068010534417'}","ELECTRO, HOUSE, POP, TECH HOUSE, AFRO HOUSE, TECHNO"
584,La Villa Gruissan,https://shotgun.live/fr/venues/la-villa-gruissan,Gruissan,"{'Instagram': 'https://www.instagram.com/lavillagruissan'}, {'TikTok': 'https://www.tiktok.com/@lavillagruissan'}","SHATTA, BOUYON, RAP, POP, CLUB"
585,Agence la Ds,https://shotgun.live/fr/venues/agence-la-ds,Montpellier,,"AFRO HOUSE, MELODIC HOUSE & TECHNO, INDIE DANCE, DANCE, ELECTRONICA, DEEP HOUSE, HOUSE, MINIMAL HOUSE, TECH HOUSE, CLASSICAL, BASS HOUSE, CHICAGO HOUSE"
586,CANAL22,https://shotgun.live/fr/venues/canal-22,Paris,"{'Instagram': 'https://www.instagram.com/canal22___'}, {'Facebook': 'https://www.facebook.com/canal22channel'}","HOUSE, ELECTRO, MINIMAL HOUSE, MICRO HOUSE, MINIMAL TECHNO, BREAKBEAT"
587,Groom,https://shotgun.live/fr/venues/groom,Lyon,"{'Instagram': 'https://www.instagram.com/groomlyon'}, {'Facebook': 'https://www.facebook.com/groomlyon'}","HOUSE, DISCO, DISCO HOUSE, SOUL, TECH HOUSE, TECHNO, ITALO DISCO, UK GARAGE, DEEP HOUSE, ACID HOUSE, INDIE ROCK, ROCK, PSYCHEDELIC ROCK, FUNK, ELECTRO, ALTERNATIVE DANCE, POP ROCK, COUNTRY, PUNK, MELODIC HOUSE & TECHNO, ACID TECHNO, TRANCE, POP, HARD GROOVE, INDIE DANCE, AFRO HOUSE, BASS HOUSE, BLUES, AFRO, DEEP TECHNO, ELECTRO HOUSE, GARAGE, BREAKBEAT, MINIMAL HOUSE, DANCE, EURODANCE, MINIMAL TECHNO, AFROBEAT, CHICAGO HOUSE"
588,labelentente,https://shotgun.live/fr/venues/labelentente,Amiens,"{'Instagram': 'https://www.instagram.com/labellentente'}, {'SoundCloud': 'https://soundcloud.com/referent-labelleentente'}, {'Facebook': 'https://www.facebook.com/labelentente'}","TECHNO, HARD TECHNO, HARDCORE, TRANCE, EURODANCE, MELODIC HOUSE & TECHNO, DEEP TECHNO, HOUSE, ACID TECHNO, MICRO HOUSE, MINIMAL HOUSE, BREAKBEAT, FUNK, TECH HOUSE"
589,LA DAME DE CANTON,https://shotgun.live/fr/venues/la-dame-de-canton,Paris,"{'Instagram': 'https://www.instagram.com/ladamedecanton'}, {'YouTube': 'https://www.youtube.com/@nZsDNMqW7Yw'}, {'TikTok': 'https://www.tiktok.com/@ladamedecanton'}, {'X': 'https://x.com/LaDameDeCanton'}, {'Facebook': 'https://www.facebook.com/damedecanton'}","RAP, JAZZ, ROCK, METAL, ELECTRO, POP, BLUES, SOUL, FOLK, REGGAE, POP ROCK, FUNK, INDIE ROCK, PSYCHEDELIC ROCK, POST-PUNK, DISCO, HOUSE, NEW WAVE, SAMBA, PUNK, HYPERPOP, HARD ROCK, DUB, ELECTRONICA, BRAZILIAN, BOSSA NOVA, CLUB, TECHNO, GARAGE, R&B, SYNTHPOP, TRAP, HIP HOP, MINIMAL HOUSE, TECH HOUSE, AFRO, AFROBEAT"
590,wonderlab,https://shotgun.live/fr/venues/wonderlab,Paris,,"RAP, ALTERNATIVE DANCE, ELECTRO, ELECTRO HOUSE, R&B, MINIMAL HOUSE, HOUSE, ACID HOUSE, DUB, PROGRESSIVE HOUSE, BREAKBEAT, MINIMAL TECHNO, UK GARAGE, MICRO HOUSE, TECHNO, TECH HOUSE"
591,La Ribouldingue,https://shotgun.live/fr/venues/ribouldingue,Paris,"{'Instagram': 'https://www.instagram.com/la.ribouldingue'}, {'Facebook': 'https://www.facebook.com/Ribouldingo'}","HOUSE, UK GARAGE, TRANCE, ELECTRO"
592,Elite Paris,https://shotgun.live/fr/venues/elite-paris,Paris,"{'Instagram': 'https://www.instagram.com/elite__paris_'}, {'TikTok': 'https://www.tiktok.com/@eliteclub.paris'}","HOUSE, DANCE, RAP"
593,A Night Of,https://shotgun.live/fr/venues/a-night-of,Paris,,
594,LE BAZAR,https://shotgun.live/fr/venues/le-bazar,Lyon,"{'Instagram': 'https://www.instagram.com/lebazarlyon'}, {'Spotify': 'https://open.spotify.com/user/zmrg8fg0t14t2cuodbdqz9ael'}, {'Facebook': 'https://www.facebook.com/lebazarlyon'}","ROCK, POP, ELECTRO"
595,BIZZ'ART PARIS BIZZARTCLUB,https://shotgun.live/fr/venues/bizz-art-paris-bizzartclub,Paris,"{'Instagram': 'https://www.instagram.com/bizzartclub'}, {'Facebook': 'https://www.facebook.com/bizzartclubparis'}","HIP HOP, FUNK, SOUL, R&B, REGGAETON, DISCO, POP, CUMBIA, BAILE FUNK, DISCO HOUSE, ITALO DISCO, SALSA, JAZZ, REGGAE, HOUSE, RAP, CLUB"
596,Ruptur Music,https://shotgun.live/fr/venues/ruptur-music,Lille,"{'Instagram': 'https://www.instagram.com/ruptur.music'}, {'SoundCloud': 'https://soundcloud.com/ruptur_music'}, {'TikTok': 'https://www.tiktok.com/@ruptur.music'}, {'Facebook': 'https://www.facebook.com/ruptur.music'}","ACID TECHNO, DRUM & BASS, TECHNO, HARDTEK, DARK PSYTRANCE, BREAKBEAT, DUBSTEP, FRENCHCORE, BASS HOUSE, HARD TECHNO, HARDCORE"
597,ESSENCE,https://shotgun.live/fr/venues/essence,Paris,{'Instagram': 'https://www.instagram.com/essence.techno'},"BREAKBEAT, TECHNO, HARD GROOVE, ELECTRO, INDUSTRIAL METAL, HYPNOTIC TECHNO, TECH HOUSE, ACID TECHNO, MELODIC HOUSE & TECHNO, EURODANCE"
598,INSOLENSS,https://shotgun.live/fr/venues/insolenss,Nantes,,"HARD TECHNO, TECHNO, ACID TECHNO, HARDCORE, TRANCE, HARD TRANCE, INDUSTRIAL, HARD GROOVE"
599,LAGGA CLUB,https://shotgun.live/fr/venues/lagga-club,Paris,"{'Instagram': 'https://www.instagram.com/Laggaclub'}, {'TikTok': 'https://www.tiktok.com/@Laggaclub'}, {'X': 'https://x.com/Laggaclub'}","AFRO, HIP HOP, ZOUK, RAP, R&B, AFROBEAT, DANCEHALL, AFRO HOUSE"
600,Carte Blanche,https://shotgun.live/fr/venues/carte-blanche,Martinique,"{'Instagram': 'https://www.instagram.com/carteblanche_project'}, {'Facebook': 'https://www.facebook.com/carteblanche.world'}","AFRO HOUSE, TECH HOUSE, DEEP HOUSE, HOUSE, MELODIC HOUSE & TECHNO, DEEP TECH"
601,REBORN EVENTS,https://shotgun.live/fr/venues/reborn-events,Montpellier,"{'Instagram': 'https://www.instagram.com/reborn__events'}, {'Facebook': 'https://www.facebook.com/profile.php'}","HARD TECHNO, NEORAVE, HARD TRANCE, TECHNO, TRANCE, ACID TECHNO, NEW RAVE"
602,Vroum Vroum Event,https://shotgun.live/fr/venues/vroum-vroum-event,Paris,"{'Instagram': 'https://www.instagram.com/vroumvroum.events'}, {'TikTok': 'https://www.tiktok.com/@vroumvroum.events'}","ELECTRO, HOUSE, HARD GROOVE, TECH HOUSE, HARD TECHNO, TECHNO, DISCO HOUSE, HARDCORE, AFRO HOUSE"
603,La Flowers,https://shotgun.live/fr/venues/la-flowers,Arles-Avignon,{'Instagram': 'https://www.instagram.com/flowersofsound.ofc'},"BASS HOUSE, TECH HOUSE, DISCO HOUSE, HOUSE, ELECTRO HOUSE, DEEP HOUSE, AFRO HOUSE"
604,AMPLIFY,https://shotgun.live/fr/venues/amplify,Paris,{'Instagram': 'https://www.instagram.com/amplify.corp'},"TRAP, RAP, DRUM & BASS, NEW WAVE, DRILL, AFROBEAT"
605,ORCHESTRA,https://shotgun.live/fr/venues/orchestra,Paris,"{'Instagram': 'https://www.instagram.com/immersium.event'}, {'SoundCloud': 'https://soundcloud.com/xTFWMZvrHz8ZufKe9'}, {'TikTok': 'https://www.tiktok.com/@dzuccio'}","TECHNO, HARD GROOVE, HARDCORE, HARD TECHNO, TRANCE, ACID TECHNO, PSYTRANCE"
606,Le grabuge PARIS,https://shotgun.live/fr/venues/le-grabuge-paris,Paris,"{'Instagram': 'https://www.instagram.com/legrabugeparis'}, {'Facebook': 'https://www.facebook.com/LeGrabugeParis'}","DISCO, FUNK, DISCO HOUSE, EURODANCE, HOUSE, DANCE, TECHNO, HARD GROOVE"
607,Collectif XTF,https://shotgun.live/fr/venues/collectif-xtf,Lyon,"{'Instagram': 'https://www.instagram.com/x.t.f.amily'}, {'SoundCloud': 'https://soundcloud.com/xtf-lyon'}, {'Facebook': 'https://www.facebook.com/x.t.f.amily'}","TECHNO, ELECTRO, HOUSE, TRANCE, ACID HOUSE, PSYTRANCE, MINIMAL HOUSE, MINIMAL TECHNO, TECH HOUSE, EBM, ITALO DISCO, PROGRESSIVE HOUSE, ACID TECHNO, PROGRESSIVE TRANCE"
608,Le Château de Forbin,https://shotgun.live/fr/venues/le-chateau-de-forbin,Marseille,{'Instagram': 'https://www.instagram.com/chateaudeforbin_officiel'},"DISCO, DISCO HOUSE, FUNK, HOUSE, DANCE, POP, MELODIC HOUSE & TECHNO, ACID HOUSE, CLASSICAL, AFRO HOUSE, DEEP HOUSE, TECHNO, INDIE DANCE, WORLD MUSIC, JAZZ"
609,burningcollectif,https://shotgun.live/fr/venues/burningcollectif,Paris,{'Instagram': 'https://www.instagram.com/burning.collectif'},"TECHNO, DISCO, ELECTRO, HIP HOP, R&B, RAP"
610,Sivilizasyon,https://shotgun.live/fr/venues/sivilizasyon,Paris,"{'Instagram': 'https://www.instagram.com/sivilizasyon.collectif'}, {'Facebook': 'https://www.facebook.com/Sivilizasyon.collectif'}","TECHNO, HOUSE, TECH HOUSE, MELODIC HOUSE & TECHNO"
611,Terminal Club,https://shotgun.live/fr/venues/terminal-club,Lyon,"{'Instagram': 'https://www.instagram.com/terminalclub'}, {'YouTube': 'https://www.youtube.com/@@TERMINAL69001'}, {'Facebook': 'https://www.facebook.com/terminal.lyon'}","DEEP HOUSE, HOUSE, TECH HOUSE, AFRO HOUSE, DEEP TECH, MELODIC HOUSE & TECHNO, ELECTRO HOUSE, DISCO HOUSE, DISCO"
612,LA FESSÉE MUSICALE,https://shotgun.live/fr/venues/la-fessee-musicale-15e3ad1a-f81e-4d4c-ae0e-6132f3a2fbba,Paris,"{'Instagram': 'https://www.instagram.com/lafesseemusicale'}, {'SoundCloud': 'https://soundcloud.com/lafesseemusicale'}, {'Facebook': 'https://www.facebook.com/lafesseemusicale'}","HOUSE, TECH HOUSE, PROGRESSIVE HOUSE, MINIMAL HOUSE, DISCO HOUSE, ELECTRO, TECHNO, ACID HOUSE, DISCO, DEEP TECH, BREAKBEAT"
613,Venue Agency,https://shotgun.live/fr/venues/venue-agency,Paris,,"AFROBEAT, SHATTA, DANCEHALL, R&B, AMAPIANO, AFRO, POP, RAP, TRAP, HIP HOP, REGGAETON, CLUB, DANCE, NEW WAVE"
614,HYDE PARIS,https://shotgun.live/fr/venues/hyde-paris,Paris,{'Instagram': 'https://www.instagram.com/hyde__paris'},"RAP, HOUSE, HIP HOP, CLUB, POP"
615,Vapeurs Festiv’,https://shotgun.live/fr/venues/vapeurs-festiv,Aix-Marseille,"{'Instagram': 'https://www.instagram.com/vapeurs_festiv'}, {'Facebook': 'https://www.facebook.com/profile.php'}","REGGAE, DANCEHALL, DUB, HOUSE, TECHNO, AFRO HOUSE, AFROBEAT, AMAPIANO, AFRO, REGGAETON, BAILE FUNK, DANCE, MINIMAL TECHNO"
616,Lilla Records,https://shotgun.live/fr/venues/lilla-records,Paris,"{'Instagram': 'https://www.instagram.com/lilla_records'}, {'SoundCloud': 'https://soundcloud.com/lilla-rcrds'}, {'Facebook': 'https://www.facebook.com/Lilla.Records'}","DARK PSYTRANCE, PSYTRANCE, PROGRESSIVE PSYTRANCE, ACID TECHNO, TECHNO, AFRO HOUSE"
617,Vibes LGBTQ ????,https://shotgun.live/fr/venues/vibes-lgbtq,Paris,{'Instagram': 'https://www.instagram.com/vibes.lgbt'},"POP, CLUB, DANCE"
618,Ondula Festival,https://shotgun.live/fr/venues/ondula-festival,Paris,{'Instagram': 'https://www.instagram.com/ondulafestival'},"AFRO HOUSE, HOUSE, DISCO HOUSE, DISCO, DEEP HOUSE"
619,Nappage Tocturne,https://shotgun.live/fr/venues/nappage-tocturne,Paris,"{'Instagram': 'https://www.instagram.com/nappage.tocturne'}, {'SoundCloud': 'https://soundcloud.com/user-864163842'}, {'Facebook': 'https://www.facebook.com/nappage.tocturne'}","HOUSE, ELECTRO, ELECTRO HOUSE, MINIMAL SYNTH, TECH HOUSE, DEEP HOUSE, TECHNO, DOWNTEMPO, PROGRESSIVE HOUSE, SYNTHWAVE"
620,RESIDANCE,https://shotgun.live/fr/venues/residance,Le Mans,"{'Instagram': 'https://www.instagram.com/residance.events'}, {'Facebook': 'https://www.facebook.com/residance.events'}","TECHNO, HYPNOTIC TECHNO, TRANCE, HARD TRANCE, HARD GROOVE, INDUSTRIAL, BREAKBEAT, INDUSTRIAL TECHNO, HARD TECHNO, HOUSE, ACID, NEW RAVE, DANCE"
621,Shockwave,https://shotgun.live/fr/venues/shockwave,Strasbourg,"{'Instagram': 'https://www.instagram.com/shockwave_events_'}, {'Facebook': 'https://www.facebook.com/shockwave.event'}","HARDSTYLE, HARDCORE, FRENCHCORE, TECHNO, HARD TECHNO, HARDTEK"
622,Casino de Beaulieu,https://shotgun.live/fr/venues/casino-de-beaulieu,Côte D'Azur,{'Instagram': 'https://www.instagram.com/skybeach.officiel'},"MELODIC HOUSE & TECHNO, TECH HOUSE, DEEP HOUSE, RAP, DANCEHALL, TRAP, HIP HOP, R&B, HOUSE, AFRO HOUSE, MINIMAL HOUSE, TRIBAL HOUSE, DISCO HOUSE, DISCO, ELECTRO HOUSE, REGGAETON, CLUB, AFRO, ELECTRO"
623,Chez Prince,https://shotgun.live/fr/venues/chez-prince,Paris,{'Instagram': 'https://www.instagram.com/chezprinceparis'},"HOUSE, TECH HOUSE, DISCO, HIP HOP, DISCO HOUSE, ALTERNATIVE DANCE, CLUB, DANCE, AFRO HOUSE, MELODIC HOUSE & TECHNO, POP, RAP, DANCEHALL, TECHNO, ITALO DISCO, ELECTRO, EURODANCE, DEEP HOUSE, BRAZILIAN, SALSA, UK GARAGE"
624,Fugitiv',https://shotgun.live/fr/venues/fugitiv,Bordeaux,"{'SoundCloud': 'https://soundcloud.com/fugitiv-bdx'}, {'Facebook': 'https://www.facebook.com/fugitiv.club'}","DUB TECHNO, TECHNO, TRANCE, MINIMAL TECHNO, BREAKBEAT, HARD TECHNO, HOUSE, PROGRESSIVE TRANCE, ACID HOUSE, PROGRESSIVE HOUSE"
625,Minuit Rapide,https://shotgun.live/fr/venues/minuit-rapide,Aix-Marseille,"{'Instagram': 'https://www.instagram.com/minuit.rapide'}, {'SoundCloud': 'https://soundcloud.com/minuitrapide'}, {'Facebook': 'https://www.facebook.com/profile.php'}","TRANCE, TECHNO, BASS, GERMAN TECHNO, MIAMI BASS, BASS HOUSE, BREAKBEAT, HARD GROOVE, GHETTOTECH, ELECTRO, HOUSE"
626,FAM(face au mur),https://shotgun.live/fr/venues/fam-face-au-mur-blocked-1732633967982,Paris,{'Instagram': 'https://www.instagram.com/face_au_mur_'},"TECHNO, PSYTRANCE, MINIMAL HOUSE, FOOTWORK, ACIDCORE, HARDSTYLE, HARD TECHNO, HYPNOTIC TECHNO, GERMAN TECHNO, INDUSTRIAL"
627,Tard Ce Soir,https://shotgun.live/fr/venues/tard-ce-soir,Montpellier,{'Instagram': 'https://www.instagram.com/Tardcesoir'},"HARD TECHNO, INDUSTRIAL, HARDCORE, TECHNO, HARD TRANCE, HARD GROOVE, MELODIC HOUSE & TECHNO, HARDTEK, ACID TECHNO"
628,Duplex Club Biarritz,https://shotgun.live/fr/venues/duplex-club-biarritz,Biarritz,"{'Instagram': 'https://www.instagram.com/duplexclubbiarritz'}, {'YouTube': 'https://www.youtube.com/@@DuplexclubBiarritz'}, {'TikTok': 'https://www.tiktok.com/@duplexbiarritz'}, {'Facebook': 'https://www.facebook.com/duplexclub64'}","AFRO HOUSE, MELODIC HOUSE & TECHNO, LATIN HOUSE, CLUB, ELECTRO HOUSE, DISCO HOUSE, HOUSE, AFROBEAT, TECH HOUSE, REGGAETON, AMBIENT, DEEP TECH, DEEP HOUSE, DEEP TECHNO, AMAPIANO, BASS HOUSE, AFRO, BAILE FUNK, BALEARIC, CHICAGO HOUSE"
629,Bunker Paillettes,https://shotgun.live/fr/venues/bunker-paillettes,Hallennes-Lez-Haubourdin,"{'Instagram': 'https://www.instagram.com/bunker.paillettes'}, {'Facebook': 'https://www.facebook.com/lebunkerpaillettes'}","POP ROCK, POP, HOUSE, ROCK, TECHNO, NEW WAVE, DISCO, FUNK"
630,Supra Paris,https://shotgun.live/fr/venues/supra-paris,Paris,{'Instagram': 'https://www.instagram.com/supra.paris'},"HIP HOP, HOUSE, CLUB"
631,FGO-Barbara,https://shotgun.live/fr/venues/fgo-barbara,Paris,,"POP, RAP, TRAP, DRILL, PSYCHEDELIC ROCK, SOUL, FUNK, HIP HOP, JAZZ, ELECTRO, CLASSICAL, R&B, REGGAE, AMBIENT, EXPERIMENTAL, ROCK, SYNTHPOP, POST-PUNK, NEW WAVE, TECHNO, AFROBEAT, POP ROCK, DANCE, INDIE ROCK, DANCEHALL, SAMBA, BLUES, AFRO, DISCO"
632,Radio Lune,https://shotgun.live/fr/venues/radio-lune,Brest,"{'Instagram': 'https://www.instagram.com/radiolune_'}, {'SoundCloud': 'https://soundcloud.com/radiolune'}, {'Facebook': 'https://www.facebook.com/radiolune1'}","DISCO, DANCE, FUNK, HOUSE, NEW WAVE, POP, ROCK, ITALO DISCO"
633,"Zénit""",https://shotgun.live/fr/venues/zenit,Paris,"{'Instagram': 'https://www.instagram.com/zenit.zenit.zenit.zenit.zenit'}, {'Facebook': 'https://www.facebook.com/286018742197524'}","PROGRESSIVE HOUSE, TECHNO, MICRO HOUSE, DOWNTEMPO, DEEP TECH, MINIMAL HOUSE, HOUSE, DISCO HOUSE, TECHNO TRIBALE"
